registryid,siting_metric
['110063211625'],0.005294965990849975
['110001979921'],0.005294558021606218
['C3149'],0.005294332790735731
['110070258629'],0.005291878237442055
['110064565475'],0.0052861741180464505
['110038759849'],0.0052857951947236385
['110070560321'],0.005285745844812542
['110039217898'],0.005280219995836312
['110044762076'],0.005279840572757666
['110070556212'],0.005275504682223299
['110000595543'],0.005274187102249513
['110038755941'],0.00527082812152062
['110069349404'],0.005267627778655414
['110044761718'],0.005263001966016383
['110011018825'],0.005259573734475232
['110064565117'],0.005259079755354646
['110046370217'],0.005242085595520146
['110070068674'],0.005240911709081254
['C8069'],0.005240123765074166
['110070069146'],0.00523545020933155
['110039532654'],0.0052310720085883234
['110042301899'],0.0052237741056431995
['110055084778'],0.0052233053428367366
['110070100718'],0.005219591984618919
['110000325791'],0.005218557331653474
['110070354591'],0.005213555560434924
['110000763148'],0.005209180129816845
['110044759570'],0.005208192371867819
['110070556404'],0.005197155520823551
['110038694696'],0.005194772897993858
['110071433173'],0.00519353168280206
['110070149299'],0.005191363887208006
['C10671'],0.00518704765319169
['110056393326'],0.005186076677117697
['110046368827'],0.005184481295413132
['110056364429'],0.005180484915175507
['110070258718'],0.005177145757875807
['110045943262'],0.005176096263456457
['110042111933'],0.005171060287421722
['110070675675'],0.005170942797293053
['110069992254'],0.005166975264826467
['110044761139'],0.005165297350069109
['110045012847'],0.005165297350069109
['110070354499'],0.005164147254608996
['110038742625'],0.005156264901061603
['110038747979'],0.005154964722424044
['110000383567'],0.0051526647144404785
['110070068971'],0.005152636904670766
['110039538649'],0.005148088245269224
['110063010726'],0.00514402295750672
['110043692554'],0.0051420888314930155
['110038763497'],0.005140160261941722
['110038764236'],0.0051344940317720475
['110042111746'],0.005129496586314929
['C10678'],0.005129326301507853
['110044763958'],0.005119710274240783
['110013131690'],0.005119068901884593
['110039529490'],0.005116066785758391
['110061089673'],0.005116066785758391
['110039219057'],0.005104784446611207
['C10864'],0.005102987955591923
['110070354507'],0.0051014115924904275
['110070258817'],0.0051014115924904275
['110070523699'],0.00509973130655776
['110070068868'],0.0050996472783783635
['110070258703'],0.00509953852356078
['C1001'],0.0050990488031339015
['110040823320'],0.00508469859504252
['110070671375'],0.005081367021653588
['110070384554'],0.005078942327649983
['110070570222'],0.0050767795549944116
['110038701214'],0.005068756969617193
['110015332282'],0.005064598446157844
['110043082561'],0.00506171625022824
['110045400776'],0.0050582475825907865
['110070507831'],0.005056529938532802
['110009344717'],0.005056198954652875
['110071090851'],0.005054921066044581
['110071162911'],0.0050545070158674425
['110038759509'],0.005054447285749623
['110038750241'],0.005054425862783307
['110070354579'],0.005050164855925798
['110030353873'],0.005043992616322749
['110069239345'],0.00504182643882517
['110070004661'],0.0050408383359295955
['110070789528'],0.005040180548870391
['110039529793'],0.005039992642770421
['110070556306'],0.005039383747271765
['110017739811'],0.00503736089192519
['110038750269'],0.005035105700674576
['110070384724'],0.005034078558709863
['110063009079'],0.005031638354643024
['110038742714'],0.005030106876876539
['110046370468'],0.005029933185118299
['C6664'],0.005024283356581849
['110046371109'],0.005023709619316936
['110055084885'],0.005019152187167602
['110060743254'],0.005018326568927825
['110038757431'],0.005017082191720319
['110059777576'],0.0050107114863455855
['110070209846'],0.0050103870055928645
['110064040826'],0.0049965627660370285
['110044759794'],0.004994916218434393
['110070069103'],0.004990462186010547
['110070258635'],0.00498927604148009
['110044783204'],0.004984819821479729
['110024772076'],0.00498412171200669
['110070258655'],0.00498316753732665
['110045401392'],0.004982527454968377
['110070605029'],0.0049822924851623636
['110015330131'],0.004972773578915599
['110071089919'],0.00497140158265445
['110039063250'],0.004969599641866735
['110070556226'],0.004962117367147528
['110039553499'],0.004958755673100875
['110020577785'],0.004956176963262759
['110042111014'],0.004953554904141598
['110046526924'],0.004945820023822368
['110045012311'],0.0049427542769862965
['110070034280'],0.004939568755961437
['110042231297'],0.0049367762267871155
['110056254930'],0.00493441690175802
['110013136392'],0.004934077965271529
['110000412321'],0.004930791688080926
['110070057660'],0.004926840939663524
['110070675674'],0.004919826650842687
['110002119181'],0.00491391253860216
['110069498127'],0.004912634847115863
['110070209940'],0.004912594840826994
['110044764261'],0.004912257826472496
['110020106614'],0.004907820905470338
['110063008873'],0.004904051421355945
['110043959525'],0.004901507469870723
['110040222238'],0.004901058145591975
['110070258654'],0.004900967170286182
['110071088973'],0.004893123557692372
['110070164364'],0.004891171652509433
['110039556398'],0.004891063395392509
['110040478266'],0.004885648274214043
['110039218879'],0.004884637375094882
['110060868994'],0.004884288426142327
['110038723012'],0.004882719784310252
['110070789774'],0.004882276855909843
['110067449915'],0.004880573976562582
['110070258644'],0.004877924287460126
['110038753364'],0.004877464457409095
['110038753033'],0.0048760217893933045
['110071090419'],0.004873602770655879
['110046370431'],0.0048725351393425565
['110070789888'],0.004869812729406744
['110070342410'],0.00486879302207683
['110054365147'],0.004866663379727378
['110038753373'],0.004863291255255625
['110039555521'],0.004857850034463729
['110070570419'],0.004856922320876796
['110070384559'],0.004847082744482133
['110038737622'],0.004842906059776257
['110070149150'],0.0048353517643384405
['C492'],0.0048299088743987495
['110038764389'],0.004829309848300262
['110038753854'],0.004829012180577769
['110038764209'],0.004827539481618878
['110070247695'],0.00482474611951481
['110040477659'],0.004823295148959064
['110064040906'],0.004823072993390367
['110043085078'],0.004820974690431405
['110070384614'],0.004814957986344322
['110063012136'],0.004810035830862035
['110038762354'],0.004809180328840829
['110015329090'],0.004808980200646033
['110038719606'],0.004808830994867343
['110038754737'],0.004805804104879477
['110070560373'],0.004797456590582635
['110020579453'],0.004789439755993325
['110038763460'],0.004788723923561731
['110038719474'],0.004787322484969877
['110038721737'],0.004786039595225605
['110071090071'],0.004784818964418258
['110070605175'],0.004783830956407856
['C2240'],0.004782150599135948
['110038721504'],0.004781593964725993
['110043241532'],0.004776369180510671
['110070247658'],0.004776369180510671
['110017196791'],0.004774883742521933
['110063210948'],0.004771224104858927
['110056392327'],0.004768176950496377
['110059721797'],0.004766430719650815
['110040222050'],0.004761768338695657
['110044761111'],0.004761768338695657
['110039062144'],0.0047612667094742624
['110043563033'],0.004759857891274282
['110070069066'],0.0047593545670209835
['110063011663'],0.0047593545670209835
['110070261890'],0.004754521891443537
['110043562276'],0.00475225302905677
['110070629029'],0.004750778845707252
['110070384549'],0.0047497486757357476
['110067033533'],0.004747855814644563
['110067449452'],0.004746362331776133
['110057202487'],0.004744285322169169
['110011545328'],0.004743216949752104
['110042245656'],0.00474175902569744
['110040479069'],0.004741594896134301
['110038721880'],0.0047401527644862895
['110043454605'],0.004739608053053533
['110067220607'],0.004739220960624102
['110070069120'],0.0047391188821888286
['110057204332'],0.004735066389392191
['110040478113'],0.004735066389392191
['110003013202'],0.004732796943700923
['110015334495'],0.004732131389677397
['110015335207'],0.004732033468619895
['110043437411'],0.00473099149568319
['110038747684'],0.004729695586789478
['110070629124'],0.004729099208634292
['110043562686'],0.004727967995436834
['110039547149'],0.004727688194667535
['110038710678'],0.0047275606270002395
['110002358163'],0.0047270351417017615
['110045012712'],0.004721593444605972
['110064565723'],0.0047179910315998325
['110038708468'],0.00471770131431832
['110038763914'],0.004711601025756841
['110038698442'],0.0047108307015790545
['110038740333'],0.004709095115115759
['110070034320'],0.004708630010626849
['110071194787'],0.004702026106464905
['110064565698'],0.004691643533287467
['110038699557'],0.004690791665805121
['110040821199'],0.0046870958287600845
['110038716832'],0.004686565884911441
['110054627640'],0.00468646422358789
['110041262790'],0.004686214604733293
['110054364567'],0.00468585513532106
['110002047044'],0.0046856848219311905
['110069992188'],0.004684704092976385
['110071089195'],0.004684571071672285
['110070789629'],0.004684000255270742
['110042081715'],0.004682610051284569
['110071162808'],0.0046791428923794705
['110061023128'],0.004677147657623852
['110070790001'],0.004675591219715085
['110070100689'],0.0046721643373888394
['110070234849'],0.004667442792702574
['110059777317'],0.004663338832587297
['110038745114'],0.004663326644841178
['110023043990'],0.004661494236894301
['110069992126'],0.004653883498497153
['110039063214'],0.004650518398315374
['110061089806'],0.004649729356695846
['110070523662'],0.0046473565107145185
['110067367174'],0.004645978591976335
['110000864707'],0.004642246624661206
['C6071'],0.004630284290578738
['110063010593'],0.004628191027583841
['110054365129'],0.004626099936064656
['110070556359'],0.00462053801487867
['110071089797'],0.0046178950764933875
['110070149023'],0.00461753390578022
['110070258752'],0.004615905969930156
['110070560333'],0.004615378677695737
['C6064'],0.004615238109605249
['110070069158'],0.004615060408471629
['110070675701'],0.004614171847095875
['110038698727'],0.004614143117873625
['110054625857'],0.004613636638522492
['110067366745'],0.0046097128176758595
['110015335252'],0.004609134038136353
['110070789794'],0.0046073831828684795
['110059701265'],0.004607174188037031
['110063011431'],0.004604215966626701
['110071090794'],0.004603762677828661
['C2828'],0.004600898708682036
['110043083105'],0.004599868140964266
['110056254985'],0.0045901963018500185
['110060281412'],0.004589430980633162
['110038758706'],0.004589275678415151
['110071089104'],0.004589219147529449
['110038748594'],0.004583279015579223
['110038753435'],0.004581580631506613
['110070004589'],0.004581460480190844
['110071162785'],0.00457997389272414
['110039556511'],0.004575750586625198
['110070789971'],0.004569538711046864
['110063210760'],0.004567881594197174
['110000397286'],0.004567354756647968
['110042300836'],0.004566757755687931
['110067220616'],0.004566261154092818
['110039537123'],0.004564902654834237
['110038695828'],0.004563102030043808
['110043455196'],0.004562247220794962
['110070570406'],0.004560393553901532
['110054626874'],0.0045599723011280945
['110070057767'],0.004559557835137996
['110069992257'],0.004559253323363174
['110046370903'],0.004557505681726707
['110070813662'],0.004553297682227447
['C1355'],0.004553117878691283
['110039277868'],0.0045484882297974994
['110038744865'],0.004547815312283078
['110060879964'],0.004545974611094335
['C6065'],0.004544720688948213
['110054147749'],0.0045430099196953795
['110042111880'],0.00454049916002928
['110038707673'],0.004539651724109263
['110043637044'],0.004535620903782843
['110070004495'],0.004534515447499431
['110039553168'],0.004531637172835407
['110070258707'],0.004530879347376034
['110070068586'],0.004529738500792488
['110045013212'],0.004528951797954747
['110046370379'],0.0045284529980535474
['110038701465'],0.004525716944615734
['110067153500'],0.004525540167633893
['110038751561'],0.004525183469998236
['110045012892'],0.004525183469998236
['110064567222'],0.004521074216347469
['110070789733'],0.004518788395167022
['110038723673'],0.004517646824130435
['110038760221'],0.0045169570318947016
['110038760203'],0.0045169570318947016
['110040403550'],0.0045155109249556905
['110015329394'],0.004513770730710187
['110070205564'],0.004511790001263862
['C1073'],0.004510777085095466
['110015332530'],0.0045095233791756185
['110070234983'],0.004508652322706143
['110041619718'],0.004508026069230776
['110071088983'],0.0045079552498780906
['110070057737'],0.0045066436224892635
['110009850571'],0.004503824863168246
['110044764270'],0.004501696157374864
['110063211572'],0.004501663748774121
['110071194790'],0.0044999563395507055
['110070570250'],0.004497803685889469
['110056393585'],0.004497148178691506
['110038742803'],0.004496394911315462
['110070247877'],0.004495934469754986
['110054366173'],0.0044938294052513485
['110071089031'],0.004490693916832837
['110054366164'],0.004489236094531935
['110070789413'],0.004486509267978661
['110070004386'],0.0044864189101031775
['110038748004'],0.004479074858881557
